GSS.Code,Sex,Age,Year,Births
E06000001,F,0,2002,502
E06000001,F,0,2003,498
E06000001,F,0,2004,530
E06000001,F,0,2005,550
E06000001,F,0,2006,611
E06000001,F,0,2007,537
E06000001,F,0,2008,578
E06000001,F,0,2009,553
E06000001,F,0,2010,572
E06000001,F,0,2011,566
E06000001,F,0,2012,558
E06000001,F,0,2013,510
E06000001,F,0,2014,516
E06000001,M,0,2002,515
E06000001,M,0,2003,524
E06000001,M,0,2004,547
E06000001,M,0,2005,535
E06000001,M,0,2006,570
E06000001,M,0,2007,591
E06000001,M,0,2008,621
E06000001,M,0,2009,580
E06000001,M,0,2010,600
E06000001,M,0,2011,621
E06000001,M,0,2012,588
E06000001,M,0,2013,573
E06000001,M,0,2014,553
E06000002,F,0,2002,802
E06000002,F,0,2003,816
E06000002,F,0,2004,924
E06000002,F,0,2005,908
E06000002,F,0,2006,960
E06000002,F,0,2007,969
E06000002,F,0,2008,948
E06000002,F,0,2009,937
E06000002,F,0,2010,993
E06000002,F,0,2011,1063
E06000002,F,0,2012,980
E06000002,F,0,2013,999
E06000002,F,0,2014,954
E06000002,M,0,2002,861
E06000002,M,0,2003,883
E06000002,M,0,2004,939
E06000002,M,0,2005,949
E06000002,M,0,2006,959
E06000002,M,0,2007,949
E06000002,M,0,2008,1023
E06000002,M,0,2009,950
E06000002,M,0,2010,1046
E06000002,M,0,2011,1039
E06000002,M,0,2012,1043
E06000002,M,0,2013,1038
E06000002,M,0,2014,1049
E06000003,F,0,2002,643
E06000003,F,0,2003,696
E06000003,F,0,2004,708
E06000003,F,0,2005,690
E06000003,F,0,2006,732
E06000003,F,0,2007,739
E06000003,F,0,2008,773
E06000003,F,0,2009,734
E06000003,F,0,2010,762
E06000003,F,0,2011,788
E06000003,F,0,2012,789
E06000003,F,0,2013,770
E06000003,F,0,2014,722
E06000003,M,0,2002,693
E06000003,M,0,2003,713
E06000003,M,0,2004,800
E06000003,M,0,2005,824
E06000003,M,0,2006,828
E06000003,M,0,2007,770
E06000003,M,0,2008,807
E06000003,M,0,2009,776
E06000003,M,0,2010,794
E06000003,M,0,2011,853
E06000003,M,0,2012,851
E06000003,M,0,2013,824
E06000003,M,0,2014,756
E06000004,F,0,2002,918
E06000004,F,0,2003,1010
E06000004,F,0,2004,1040
E06000004,F,0,2005,1058
E06000004,F,0,2006,1119
E06000004,F,0,2007,1180
E06000004,F,0,2008,1200
E06000004,F,0,2009,1185
E06000004,F,0,2010,1195
E06000004,F,0,2011,1200
E06000004,F,0,2012,1229
E06000004,F,0,2013,1157
E06000004,F,0,2014,1059
E06000004,M,0,2002,1020
E06000004,M,0,2003,1062
E06000004,M,0,2004,1125
E06000004,M,0,2005,1109
E06000004,M,0,2006,1129
E06000004,M,0,2007,1179
E06000004,M,0,2008,1193
E06000004,M,0,2009,1210
E06000004,M,0,2010,1256
E06000004,M,0,2011,1288
E06000004,M,0,2012,1241
E06000004,M,0,2013,1305
E06000004,M,0,2014,1236
E06000005,F,0,2002,529
E06000005,F,0,2003,574
E06000005,F,0,2004,543
E06000005,F,0,2005,592
E06000005,F,0,2006,612
E06000005,F,0,2007,621
E06000005,F,0,2008,692
E06000005,F,0,2009,635
E06000005,F,0,2010,652
E06000005,F,0,2011,624
E06000005,F,0,2012,654
E06000005,F,0,2013,641
E06000005,F,0,2014,580
E06000005,M,0,2002,573
E06000005,M,0,2003,611
E06000005,M,0,2004,632
E06000005,M,0,2005,657
E06000005,M,0,2006,661
E06000005,M,0,2007,615
E06000005,M,0,2008,640
E06000005,M,0,2009,693
E06000005,M,0,2010,693
E06000005,M,0,2011,693
E06000005,M,0,2012,683
E06000005,M,0,2013,663
E06000005,M,0,2014,645
E06000006,F,0,2002,682
E06000006,F,0,2003,679
E06000006,F,0,2004,714
E06000006,F,0,2005,788
E06000006,F,0,2006,770
E06000006,F,0,2007,775
E06000006,F,0,2008,806
E06000006,F,0,2009,792
E06000006,F,0,2010,846
E06000006,F,0,2011,799
E06000006,F,0,2012,762
E06000006,F,0,2013,821
E06000006,F,0,2014,736
E06000006,M,0,2002,707
E06000006,M,0,2003,700
E06000006,M,0,2004,787
E06000006,M,0,2005,799
E06000006,M,0,2006,904
E06000006,M,0,2007,829
E06000006,M,0,2008,851
E06000006,M,0,2009,798
E06000006,M,0,2010,832
E06000006,M,0,2011,787
E06000006,M,0,2012,830
E06000006,M,0,2013,831
E06000006,M,0,2014,816
E06000007,F,0,2002,1010
E06000007,F,0,2003,1078
E06000007,F,0,2004,1093
E06000007,F,0,2005,1090
E06000007,F,0,2006,1078
E06000007,F,0,2007,1124
E06000007,F,0,2008,1161
E06000007,F,0,2009,1216
E06000007,F,0,2010,1148
E06000007,F,0,2011,1260
E06000007,F,0,2012,1206
E06000007,F,0,2013,1153
E06000007,F,0,2014,1154
E06000007,M,0,2002,1139
E06000007,M,0,2003,1085
E06000007,M,0,2004,1173
E06000007,M,0,2005,1173
E06000007,M,0,2006,1124
E06000007,M,0,2007,1185
E06000007,M,0,2008,1230
E06000007,M,0,2009,1294
E06000007,M,0,2010,1290
E06000007,M,0,2011,1219
E06000007,M,0,2012,1283
E06000007,M,0,2013,1223
E06000007,M,0,2014,1237
E06000008,F,0,2002,1058
E06000008,F,0,2003,1005
E06000008,F,0,2004,1043
E06000008,F,0,2005,1107
E06000008,F,0,2006,1132
E06000008,F,0,2007,1148
E06000008,F,0,2008,1161
E06000008,F,0,2009,1195
E06000008,F,0,2010,1104
E06000008,F,0,2011,1117
E06000008,F,0,2012,1151
E06000008,F,0,2013,1105
E06000008,F,0,2014,1047
E06000008,M,0,2002,1068
E06000008,M,0,2003,1128
E06000008,M,0,2004,1099
E06000008,M,0,2005,1126
E06000008,M,0,2006,1163
E06000008,M,0,2007,1173
E06000008,M,0,2008,1194
E06000008,M,0,2009,1207
E06000008,M,0,2010,1128
E06000008,M,0,2011,1194
E06000008,M,0,2012,1231
E06000008,M,0,2013,1172
E06000008,M,0,2014,1143
E06000009,F,0,2002,693
E06000009,F,0,2003,666
E06000009,F,0,2004,790
E06000009,F,0,2005,846
E06000009,F,0,2006,771
E06000009,F,0,2007,827
E06000009,F,0,2008,842
E06000009,F,0,2009,807
E06000009,F,0,2010,884
E06000009,F,0,2011,847
E06000009,F,0,2012,909
E06000009,F,0,2013,869
E06000009,F,0,2014,852
E06000009,M,0,2002,724
E06000009,M,0,2003,759
E06000009,M,0,2004,840
E06000009,M,0,2005,862
E06000009,M,0,2006,860
E06000009,M,0,2007,847
E06000009,M,0,2008,891
E06000009,M,0,2009,897
E06000009,M,0,2010,903
E06000009,M,0,2011,835
E06000009,M,0,2012,902
E06000009,M,0,2013,899
E06000009,M,0,2014,876
E06000010,F,0,2002,1335
E06000010,F,0,2003,1418
E06000010,F,0,2004,1473
E06000010,F,0,2005,1533
E06000010,F,0,2006,1657
E06000010,F,0,2007,1658
E06000010,F,0,2008,1813
E06000010,F,0,2009,1712
E06000010,F,0,2010,1773
E06000010,F,0,2011,1863
E06000010,F,0,2012,1907
E06000010,F,0,2013,1814
E06000010,F,0,2014,1769
E06000010,M,0,2002,1479
E06000010,M,0,2003,1414
E06000010,M,0,2004,1681
E06000010,M,0,2005,1662
E06000010,M,0,2006,1684
E06000010,M,0,2007,1799
E06000010,M,0,2008,1830
E06000010,M,0,2009,1871
E06000010,M,0,2010,1876
E06000010,M,0,2011,1921
E06000010,M,0,2012,2007
E06000010,M,0,2013,1962
E06000010,M,0,2014,1853
E06000011,F,0,2002,1340
E06000011,F,0,2003,1397
E06000011,F,0,2004,1483
E06000011,F,0,2005,1518
E06000011,F,0,2006,1455
E06000011,F,0,2007,1480
E06000011,F,0,2008,1560
E06000011,F,0,2009,1495
E06000011,F,0,2010,1497
E06000011,F,0,2011,1468
E06000011,F,0,2012,1469
E06000011,F,0,2013,1422
E06000011,F,0,2014,1443
E06000011,M,0,2002,1447
E06000011,M,0,2003,1421
E06000011,M,0,2004,1469
E06000011,M,0,2005,1502
E06000011,M,0,2006,1490
E06000011,M,0,2007,1617
E06000011,M,0,2008,1630
E06000011,M,0,2009,1541
E06000011,M,0,2010,1613
E06000011,M,0,2011,1631
E06000011,M,0,2012,1739
E06000011,M,0,2013,1536
E06000011,M,0,2014,1564
E06000012,F,0,2002,800
E06000012,F,0,2003,831
E06000012,F,0,2004,868
E06000012,F,0,2005,931
E06000012,F,0,2006,929
E06000012,F,0,2007,891
E06000012,F,0,2008,963
E06000012,F,0,2009,965
E06000012,F,0,2010,1009
E06000012,F,0,2011,919
E06000012,F,0,2012,1011
E06000012,F,0,2013,945
E06000012,F,0,2014,953
E06000012,M,0,2002,850
E06000012,M,0,2003,872
E06000012,M,0,2004,934
E06000012,M,0,2005,968
E06000012,M,0,2006,1035
E06000012,M,0,2007,1047
E06000012,M,0,2008,1043
E06000012,M,0,2009,978
E06000012,M,0,2010,998
E06000012,M,0,2011,1078
E06000012,M,0,2012,1021
E06000012,M,0,2013,984
E06000012,M,0,2014,967
E06000013,F,0,2002,775
E06000013,F,0,2003,782
E06000013,F,0,2004,829
E06000013,F,0,2005,842
E06000013,F,0,2006,899
E06000013,F,0,2007,879
E06000013,F,0,2008,957
E06000013,F,0,2009,940
E06000013,F,0,2010,891
E06000013,F,0,2011,987
E06000013,F,0,2012,948
E06000013,F,0,2013,964
E06000013,F,0,2014,871
E06000013,M,0,2002,830
E06000013,M,0,2003,831
E06000013,M,0,2004,834
E06000013,M,0,2005,892
E06000013,M,0,2006,945
E06000013,M,0,2007,940
E06000013,M,0,2008,947
E06000013,M,0,2009,1003
E06000013,M,0,2010,984
E06000013,M,0,2011,905
E06000013,M,0,2012,980
E06000013,M,0,2013,930
E06000013,M,0,2014,901
E06000014,F,0,2002,880
E06000014,F,0,2003,862
E06000014,F,0,2004,895
E06000014,F,0,2005,940
E06000014,F,0,2006,993
E06000014,F,0,2007,979
E06000014,F,0,2008,1026
E06000014,F,0,2009,1042
E06000014,F,0,2010,1032
E06000014,F,0,2011,1003
E06000014,F,0,2012,1037
E06000014,F,0,2013,1014
E06000014,F,0,2014,992
E06000014,M,0,2002,922
E06000014,M,0,2003,906
E06000014,M,0,2004,939
E06000014,M,0,2005,1027
E06000014,M,0,2006,990
E06000014,M,0,2007,1014
E06000014,M,0,2008,1056
E06000014,M,0,2009,1120
E06000014,M,0,2010,1014
E06000014,M,0,2011,1105
E06000014,M,0,2012,1080
E06000014,M,0,2013,1037
E06000014,M,0,2014,1052
E06000015,F,0,2002,1329
E06000015,F,0,2003,1342
E06000015,F,0,2004,1457
E06000015,F,0,2005,1447
E06000015,F,0,2006,1473
E06000015,F,0,2007,1535
E06000015,F,0,2008,1750
E06000015,F,0,2009,1754
E06000015,F,0,2010,1688
E06000015,F,0,2011,1768
E06000015,F,0,2012,1889
E06000015,F,0,2013,1791
E06000015,F,0,2014,1735
E06000015,M,0,2002,1452
E06000015,M,0,2003,1504
E06000015,M,0,2004,1612
E06000015,M,0,2005,1541
E06000015,M,0,2006,1608
E06000015,M,0,2007,1729
E06000015,M,0,2008,1847
E06000015,M,0,2009,1783
E06000015,M,0,2010,1911
E06000015,M,0,2011,1750
E06000015,M,0,2012,1867
E06000015,M,0,2013,1774
E06000015,M,0,2014,1712
E06000016,F,0,2002,1968
E06000016,F,0,2003,2013
E06000016,F,0,2004,2180
E06000016,F,0,2005,2182
E06000016,F,0,2006,2266
E06000016,F,0,2007,2358
E06000016,F,0,2008,2460
E06000016,F,0,2009,2499
E06000016,F,0,2010,2520
E06000016,F,0,2011,2666
E06000016,F,0,2012,2637
E06000016,F,0,2013,2545
E06000016,F,0,2014,2523
E06000016,M,0,2002,2144
E06000016,M,0,2003,2127
E06000016,M,0,2004,2349
E06000016,M,0,2005,2352
E06000016,M,0,2006,2461
E06000016,M,0,2007,2485
E06000016,M,0,2008,2676
E06000016,M,0,2009,2676
E06000016,M,0,2010,2626
E06000016,M,0,2011,2743
E06000016,M,0,2012,2738
E06000016,M,0,2013,2599
E06000016,M,0,2014,2654
E06000017,F,0,2002,135
E06000017,F,0,2003,160
E06000017,F,0,2004,161
E06000017,F,0,2005,134
E06000017,F,0,2006,178
E06000017,F,0,2007,184
E06000017,F,0,2008,183
E06000017,F,0,2009,170
E06000017,F,0,2010,188
E06000017,F,0,2011,152
E06000017,F,0,2012,148
E06000017,F,0,2013,156
E06000017,F,0,2014,160
E06000017,M,0,2002,186
E06000017,M,0,2003,153
E06000017,M,0,2004,169
E06000017,M,0,2005,196
E06000017,M,0,2006,202
E06000017,M,0,2007,187
E06000017,M,0,2008,166
E06000017,M,0,2009,171
E06000017,M,0,2010,163
E06000017,M,0,2011,194
E06000017,M,0,2012,168
E06000017,M,0,2013,186
E06000017,M,0,2014,175
E06000018,F,0,2002,1564
E06000018,F,0,2003,1624
E06000018,F,0,2004,1674
E06000018,F,0,2005,1818
E06000018,F,0,2006,1797
E06000018,F,0,2007,1958
E06000018,F,0,2008,2120
E06000018,F,0,2009,2070
E06000018,F,0,2010,2149
E06000018,F,0,2011,2125
E06000018,F,0,2012,2152
E06000018,F,0,2013,2133
E06000018,F,0,2014,2099
E06000018,M,0,2002,1724
E06000018,M,0,2003,1830
E06000018,M,0,2004,1782
E06000018,M,0,2005,1886
E06000018,M,0,2006,1972
E06000018,M,0,2007,1991
E06000018,M,0,2008,2131
E06000018,M,0,2009,2143
E06000018,M,0,2010,2249
E06000018,M,0,2011,2376
E06000018,M,0,2012,2293
E06000018,M,0,2013,2170
E06000018,M,0,2014,2184
E06000019,F,0,2002,785
E06000019,F,0,2003,769
E06000019,F,0,2004,820
E06000019,F,0,2005,789
E06000019,F,0,2006,783
E06000019,F,0,2007,797
E06000019,F,0,2008,902
E06000019,F,0,2009,844
E06000019,F,0,2010,900
E06000019,F,0,2011,910
E06000019,F,0,2012,927
E06000019,F,0,2013,903
E06000019,F,0,2014,832
E06000019,M,0,2002,806
E06000019,M,0,2003,841
E06000019,M,0,2004,886
E06000019,M,0,2005,885
E06000019,M,0,2006,871
E06000019,M,0,2007,922
E06000019,M,0,2008,968
E06000019,M,0,2009,931
E06000019,M,0,2010,941
E06000019,M,0,2011,975
E06000019,M,0,2012,961
E06000019,M,0,2013,966
E06000019,M,0,2014,939
E06000020,F,0,2002,940
E06000020,F,0,2003,938
E06000020,F,0,2004,991
E06000020,F,0,2005,1010
E06000020,F,0,2006,1073
E06000020,F,0,2007,1062
E06000020,F,0,2008,1043
E06000020,F,0,2009,1057
E06000020,F,0,2010,1073
E06000020,F,0,2011,1125
E06000020,F,0,2012,1111
E06000020,F,0,2013,1053
E06000020,F,0,2014,1061
E06000020,M,0,2002,955
E06000020,M,0,2003,932
E06000020,M,0,2004,1055
E06000020,M,0,2005,1012
E06000020,M,0,2006,1053
E06000020,M,0,2007,1111
E06000020,M,0,2008,1122
E06000020,M,0,2009,1128
E06000020,M,0,2010,1165
E06000020,M,0,2011,1160
E06000020,M,0,2012,1151
E06000020,M,0,2013,1144
E06000020,M,0,2014,1080
E06000021,F,0,2002,1287
E06000021,F,0,2003,1440
E06000021,F,0,2004,1552
E06000021,F,0,2005,1591
E06000021,F,0,2006,1616
E06000021,F,0,2007,1722
E06000021,F,0,2008,1936
E06000021,F,0,2009,1819
E06000021,F,0,2010,1773
E06000021,F,0,2011,1918
E06000021,F,0,2012,1819
E06000021,F,0,2013,1761
E06000021,F,0,2014,1815
E06000021,M,0,2002,1421
E06000021,M,0,2003,1494
E06000021,M,0,2004,1574
E06000021,M,0,2005,1721
E06000021,M,0,2006,1671
E06000021,M,0,2007,1722
E06000021,M,0,2008,1960
E06000021,M,0,2009,1832
E06000021,M,0,2010,1873
E06000021,M,0,2011,1905
E06000021,M,0,2012,1901
E06000021,M,0,2013,1879
E06000021,M,0,2014,1862
E06000022,F,0,2002,805
E06000022,F,0,2003,779
E06000022,F,0,2004,802
E06000022,F,0,2005,780
E06000022,F,0,2006,900
E06000022,F,0,2007,889
E06000022,F,0,2008,870
E06000022,F,0,2009,842
E06000022,F,0,2010,858
E06000022,F,0,2011,923
E06000022,F,0,2012,881
E06000022,F,0,2013,862
E06000022,F,0,2014,872
E06000022,M,0,2002,849
E06000022,M,0,2003,881
E06000022,M,0,2004,820
E06000022,M,0,2005,858
E06000022,M,0,2006,858
E06000022,M,0,2007,901
E06000022,M,0,2008,916
E06000022,M,0,2009,923
E06000022,M,0,2010,866
E06000022,M,0,2011,969
E06000022,M,0,2012,965
E06000022,M,0,2013,986
E06000022,M,0,2014,872
E06000023,F,0,2002,2320
E06000023,F,0,2003,2391
E06000023,F,0,2004,2558
E06000023,F,0,2005,2670
E06000023,F,0,2006,2676
E06000023,F,0,2007,2862
E06000023,F,0,2008,3078
E06000023,F,0,2009,3014
E06000023,F,0,2010,3048
E06000023,F,0,2011,3162
E06000023,F,0,2012,3342
E06000023,F,0,2013,3260
E06000023,F,0,2014,3171
E06000023,M,0,2002,2328
E06000023,M,0,2003,2508
E06000023,M,0,2004,2596
E06000023,M,0,2005,2735
E06000023,M,0,2006,2742
E06000023,M,0,2007,2940
E06000023,M,0,2008,3121
E06000023,M,0,2009,3095
E06000023,M,0,2010,3391
E06000023,M,0,2011,3389
E06000023,M,0,2012,3525
E06000023,M,0,2013,3372
E06000023,M,0,2014,3250
E06000024,F,0,2002,940
E06000024,F,0,2003,945
E06000024,F,0,2004,961
E06000024,F,0,2005,989
E06000024,F,0,2006,981
E06000024,F,0,2007,1055
E06000024,F,0,2008,1048
E06000024,F,0,2009,1102
E06000024,F,0,2010,1145
E06000024,F,0,2011,1150
E06000024,F,0,2012,1163
E06000024,F,0,2013,1083
E06000024,F,0,2014,1092
E06000024,M,0,2002,922
E06000024,M,0,2003,997
E06000024,M,0,2004,1031
E06000024,M,0,2005,1016
E06000024,M,0,2006,1118
E06000024,M,0,2007,1116
E06000024,M,0,2008,1231
E06000024,M,0,2009,1222
E06000024,M,0,2010,1189
E06000024,M,0,2011,1236
E06000024,M,0,2012,1206
E06000024,M,0,2013,1182
E06000024,M,0,2014,1146
E06000025,F,0,2002,1311
E06000025,F,0,2003,1359
E06000025,F,0,2004,1377
E06000025,F,0,2005,1452
E06000025,F,0,2006,1406
E06000025,F,0,2007,1406
E06000025,F,0,2008,1567
E06000025,F,0,2009,1489
E06000025,F,0,2010,1475
E06000025,F,0,2011,1542
E06000025,F,0,2012,1517
E06000025,F,0,2013,1553
E06000025,F,0,2014,1517
E06000025,M,0,2002,1377
E06000025,M,0,2003,1454
E06000025,M,0,2004,1543
E06000025,M,0,2005,1488
E06000025,M,0,2006,1493
E06000025,M,0,2007,1498
E06000025,M,0,2008,1586
E06000025,M,0,2009,1517
E06000025,M,0,2010,1630
E06000025,M,0,2011,1542
E06000025,M,0,2012,1620
E06000025,M,0,2013,1569
E06000025,M,0,2014,1595
E06000026,F,0,2002,1249
E06000026,F,0,2003,1297
E06000026,F,0,2004,1354
E06000026,F,0,2005,1401
E06000026,F,0,2006,1412
E06000026,F,0,2007,1510
E06000026,F,0,2008,1578
E06000026,F,0,2009,1537
E06000026,F,0,2010,1619
E06000026,F,0,2011,1603
E06000026,F,0,2012,1633
E06000026,F,0,2013,1591
E06000026,F,0,2014,1505
E06000026,M,0,2002,1307
E06000026,M,0,2003,1368
E06000026,M,0,2004,1390
E06000026,M,0,2005,1404
E06000026,M,0,2006,1498
E06000026,M,0,2007,1591
E06000026,M,0,2008,1590
E06000026,M,0,2009,1665
E06000026,M,0,2010,1636
E06000026,M,0,2011,1742
E06000026,M,0,2012,1721
E06000026,M,0,2013,1680
E06000026,M,0,2014,1602
E06000027,F,0,2002,550
E06000027,F,0,2003,575
E06000027,F,0,2004,607
E06000027,F,0,2005,634
E06000027,F,0,2006,625
E06000027,F,0,2007,660
E06000027,F,0,2008,702
E06000027,F,0,2009,670
E06000027,F,0,2010,718
E06000027,F,0,2011,718
E06000027,F,0,2012,699
E06000027,F,0,2013,717
E06000027,F,0,2014,733
E06000027,M,0,2002,532
E06000027,M,0,2003,656
E06000027,M,0,2004,684
E06000027,M,0,2005,684
E06000027,M,0,2006,642
E06000027,M,0,2007,723
E06000027,M,0,2008,723
E06000027,M,0,2009,697
E06000027,M,0,2010,737
E06000027,M,0,2011,752
E06000027,M,0,2012,758
E06000027,M,0,2013,735
E06000027,M,0,2014,701
E06000028,F,0,2002,729
E06000028,F,0,2003,756
E06000028,F,0,2004,836
E06000028,F,0,2005,825
E06000028,F,0,2006,793
E06000028,F,0,2007,926
E06000028,F,0,2008,979
E06000028,F,0,2009,1072
E06000028,F,0,2010,1097
E06000028,F,0,2011,1122
E06000028,F,0,2012,1170
E06000028,F,0,2013,1122
E06000028,F,0,2014,1084
E06000028,M,0,2002,794
E06000028,M,0,2003,812
E06000028,M,0,2004,817
E06000028,M,0,2005,859
E06000028,M,0,2006,863
E06000028,M,0,2007,983
E06000028,M,0,2008,1082
E06000028,M,0,2009,1117
E06000028,M,0,2010,1075
E06000028,M,0,2011,1163
E06000028,M,0,2012,1221
E06000028,M,0,2013,1194
E06000028,M,0,2014,1224
E06000029,F,0,2002,672
E06000029,F,0,2003,707
E06000029,F,0,2004,721
E06000029,F,0,2005,709
E06000029,F,0,2006,719
E06000029,F,0,2007,788
E06000029,F,0,2008,814
E06000029,F,0,2009,774
E06000029,F,0,2010,819
E06000029,F,0,2011,821
E06000029,F,0,2012,823
E06000029,F,0,2013,775
E06000029,F,0,2014,806
E06000029,M,0,2002,650
E06000029,M,0,2003,683
E06000029,M,0,2004,772
E06000029,M,0,2005,798
E06000029,M,0,2006,741
E06000029,M,0,2007,804
E06000029,M,0,2008,892
E06000029,M,0,2009,824
E06000029,M,0,2010,896
E06000029,M,0,2011,944
E06000029,M,0,2012,942
E06000029,M,0,2013,838
E06000029,M,0,2014,809
E06000030,F,0,2002,1067
E06000030,F,0,2003,1068
E06000030,F,0,2004,1189
E06000030,F,0,2005,1181
E06000030,F,0,2006,1169
E06000030,F,0,2007,1324
E06000030,F,0,2008,1419
E06000030,F,0,2009,1329
E06000030,F,0,2010,1376
E06000030,F,0,2011,1478
E06000030,F,0,2012,1478
E06000030,F,0,2013,1500
E06000030,F,0,2014,1433
E06000030,M,0,2002,1146
E06000030,M,0,2003,1218
E06000030,M,0,2004,1158
E06000030,M,0,2005,1239
E06000030,M,0,2006,1337
E06000030,M,0,2007,1346
E06000030,M,0,2008,1471
E06000030,M,0,2009,1465
E06000030,M,0,2010,1467
E06000030,M,0,2011,1524
E06000030,M,0,2012,1595
E06000030,M,0,2013,1505
E06000030,M,0,2014,1467
E06000031,F,0,2002,1017
E06000031,F,0,2003,1021
E06000031,F,0,2004,1210
E06000031,F,0,2005,1138
E06000031,F,0,2006,1236
E06000031,F,0,2007,1317
E06000031,F,0,2008,1353
E06000031,F,0,2009,1447
E06000031,F,0,2010,1485
E06000031,F,0,2011,1515
E06000031,F,0,2012,1592
E06000031,F,0,2013,1536
E06000031,F,0,2014,1499
E06000031,M,0,2002,1072
E06000031,M,0,2003,1110
E06000031,M,0,2004,1156
E06000031,M,0,2005,1239
E06000031,M,0,2006,1292
E06000031,M,0,2007,1360
E06000031,M,0,2008,1515
E06000031,M,0,2009,1506
E06000031,M,0,2010,1591
E06000031,M,0,2011,1617
E06000031,M,0,2012,1681
E06000031,M,0,2013,1672
E06000031,M,0,2014,1633
E06000032,F,0,2002,1397
E06000032,F,0,2003,1458
E06000032,F,0,2004,1464
E06000032,F,0,2005,1540
E06000032,F,0,2006,1595
E06000032,F,0,2007,1667
E06000032,F,0,2008,1758
E06000032,F,0,2009,1729
E06000032,F,0,2010,1682
E06000032,F,0,2011,1809
E06000032,F,0,2012,1718
E06000032,F,0,2013,1644
E06000032,F,0,2014,1664
E06000032,M,0,2002,1556
E06000032,M,0,2003,1631
E06000032,M,0,2004,1634
E06000032,M,0,2005,1670
E06000032,M,0,2006,1624
E06000032,M,0,2007,1701
E06000032,M,0,2008,1853
E06000032,M,0,2009,1793
E06000032,M,0,2010,1791
E06000032,M,0,2011,1833
E06000032,M,0,2012,1826
E06000032,M,0,2013,1807
E06000032,M,0,2014,1874
E06000033,F,0,2002,912
E06000033,F,0,2003,903
E06000033,F,0,2004,905
E06000033,F,0,2005,983
E06000033,F,0,2006,969
E06000033,F,0,2007,1032
E06000033,F,0,2008,1049
E06000033,F,0,2009,1127
E06000033,F,0,2010,1124
E06000033,F,0,2011,1053
E06000033,F,0,2012,1117
E06000033,F,0,2013,1087
E06000033,F,0,2014,1091
E06000033,M,0,2002,964
E06000033,M,0,2003,1035
E06000033,M,0,2004,1039
E06000033,M,0,2005,965
E06000033,M,0,2006,1020
E06000033,M,0,2007,1126
E06000033,M,0,2008,1173
E06000033,M,0,2009,1166
E06000033,M,0,2010,1159
E06000033,M,0,2011,1171
E06000033,M,0,2012,1192
E06000033,M,0,2013,1129
E06000033,M,0,2014,1196
E06000034,F,0,2002,893
E06000034,F,0,2003,936
E06000034,F,0,2004,984
E06000034,F,0,2005,996
E06000034,F,0,2006,1041
E06000034,F,0,2007,1116
E06000034,F,0,2008,1203
E06000034,F,0,2009,1177
E06000034,F,0,2010,1159
E06000034,F,0,2011,1207
E06000034,F,0,2012,1139
E06000034,F,0,2013,1179
E06000034,F,0,2014,1147
E06000034,M,0,2002,959
E06000034,M,0,2003,992
E06000034,M,0,2004,1086
E06000034,M,0,2005,1110
E06000034,M,0,2006,1133
E06000034,M,0,2007,1149
E06000034,M,0,2008,1246
E06000034,M,0,2009,1230
E06000034,M,0,2010,1191
E06000034,M,0,2011,1228
E06000034,M,0,2012,1302
E06000034,M,0,2013,1173
E06000034,M,0,2014,1212
E06000035,F,0,2002,1502
E06000035,F,0,2003,1547
E06000035,F,0,2004,1629
E06000035,F,0,2005,1509
E06000035,F,0,2006,1607
E06000035,F,0,2007,1620
E06000035,F,0,2008,1655
E06000035,F,0,2009,1700
E06000035,F,0,2010,1665
E06000035,F,0,2011,1807
E06000035,F,0,2012,1764
E06000035,F,0,2013,1703
E06000035,F,0,2014,1707
E06000035,M,0,2002,1590
E06000035,M,0,2003,1563
E06000035,M,0,2004,1594
E06000035,M,0,2005,1595
E06000035,M,0,2006,1599
E06000035,M,0,2007,1674
E06000035,M,0,2008,1732
E06000035,M,0,2009,1791
E06000035,M,0,2010,1809
E06000035,M,0,2011,1788
E06000035,M,0,2012,1879
E06000035,M,0,2013,1809
E06000035,M,0,2014,1898
E06000036,F,0,2002,640
E06000036,F,0,2003,711
E06000036,F,0,2004,733
E06000036,F,0,2005,705
E06000036,F,0,2006,689
E06000036,F,0,2007,753
E06000036,F,0,2008,753
E06000036,F,0,2009,772
E06000036,F,0,2010,780
E06000036,F,0,2011,764
E06000036,F,0,2012,789
E06000036,F,0,2013,732
E06000036,F,0,2014,726
E06000036,M,0,2002,627
E06000036,M,0,2003,689
E06000036,M,0,2004,673
E06000036,M,0,2005,769
E06000036,M,0,2006,724
E06000036,M,0,2007,770
E06000036,M,0,2008,758
E06000036,M,0,2009,781
E06000036,M,0,2010,779
E06000036,M,0,2011,768
E06000036,M,0,2012,810
E06000036,M,0,2013,802
E06000036,M,0,2014,769
E06000037,F,0,2002,742
E06000037,F,0,2003,872
E06000037,F,0,2004,867
E06000037,F,0,2005,831
E06000037,F,0,2006,859
E06000037,F,0,2007,961
E06000037,F,0,2008,978
E06000037,F,0,2009,938
E06000037,F,0,2010,957
E06000037,F,0,2011,979
E06000037,F,0,2012,914
E06000037,F,0,2013,878
E06000037,F,0,2014,909
E06000037,M,0,2002,800
E06000037,M,0,2003,884
E06000037,M,0,2004,835
E06000037,M,0,2005,877
E06000037,M,0,2006,946
E06000037,M,0,2007,900
E06000037,M,0,2008,1079
E06000037,M,0,2009,1019
E06000037,M,0,2010,989
E06000037,M,0,2011,1026
