"GSS.Code","Sex","Age","Year","Births"
"E07000052","F",40,2013,16.316
"E07000052","F",41,2013,12.117
"E07000052","F",42,2013,9.408
"E07000052","F",43,2013,3.724
"E07000052","F",44,2013,3.598
"E07000053","F",15,2013,1.298
"E07000053","F",16,2013,2.604
"E07000053","F",17,2013,7.494
"E07000053","F",18,2013,15.308
"E07000053","F",19,2013,20.957
"E07000053","F",20,2013,25.456
"E07000053","F",21,2013,26.181
"E07000053","F",22,2013,30.343
"E07000053","F",23,2013,35.425
"E07000053","F",24,2013,34.305
"E07000053","F",25,2013,36.42
"E07000053","F",26,2013,36.988
"E07000053","F",27,2013,41.048
"E07000053","F",28,2013,35.523
"E07000053","F",29,2013,44.668
"E07000053","F",30,2013,41.953
"E07000053","F",31,2013,44.316
"E07000053","F",32,2013,33.185
"E07000053","F",33,2013,35.608
"E07000053","F",34,2013,28.699
"E07000053","F",35,2013,21.939
"E07000053","F",36,2013,21.944
"E07000053","F",37,2013,14.224
"E07000053","F",38,2013,15.622
"E07000053","F",39,2013,8.994
"E07000053","F",40,2013,9.256
"E07000053","F",41,2013,6.237
"E07000053","F",42,2013,2.049
"E07000053","F",43,2013,2.412
"E07000053","F",44,2013,1.972
"E07000061","F",15,2013,1.751
"E07000061","F",16,2013,4.684
"E07000061","F",17,2013,11.72
"E07000061","F",18,2013,19.634
"E07000061","F",19,2013,26.162
"E07000061","F",20,2013,33.414
"E07000061","F",21,2013,37.69
"E07000061","F",22,2013,46.863
"E07000061","F",23,2013,41.205
"E07000061","F",24,2013,46.648
"E07000061","F",25,2013,58.514
"E07000061","F",26,2013,61.782
"E07000061","F",27,2013,67.489
"E07000061","F",28,2013,65.669
"E07000061","F",29,2013,68.499
"E07000061","F",30,2013,67.105
"E07000061","F",31,2013,73.156
"E07000061","F",32,2013,62.477
"E07000061","F",33,2013,66.982
"E07000061","F",34,2013,52.575
"E07000061","F",35,2013,48.342
"E07000061","F",36,2013,38.048
"E07000061","F",37,2013,31.154
"E07000061","F",38,2013,25.48
"E07000061","F",39,2013,20.965
"E07000061","F",40,2013,16.994
"E07000061","F",41,2013,11.871
"E07000061","F",42,2013,6.256
"E07000061","F",43,2013,4.35
"E07000061","F",44,2013,1.372
"E07000062","F",15,2013,2
"E07000062","F",16,2013,5.691
"E07000062","F",17,2013,13.573
"E07000062","F",18,2013,27.199
"E07000062","F",19,2013,33.452
"E07000062","F",20,2013,46.61
"E07000062","F",21,2013,56.29
"E07000062","F",22,2013,60.884
"E07000062","F",23,2013,58.07
"E07000062","F",24,2013,65.672
"E07000062","F",25,2013,67.348
"E07000062","F",26,2013,66.31
"E07000062","F",27,2013,63.364
"E07000062","F",28,2013,72.669
"E07000062","F",29,2013,59.019
"E07000062","F",30,2013,63.872
"E07000062","F",31,2013,65.238
"E07000062","F",32,2013,53.414
"E07000062","F",33,2013,50.309
"E07000062","F",34,2013,49.452
"E07000062","F",35,2013,37.637
"E07000062","F",36,2013,31.047
"E07000062","F",37,2013,27.62
"E07000062","F",38,2013,23.787
"E07000062","F",39,2013,18.767
"E07000062","F",40,2013,11.355
"E07000062","F",41,2013,12.042
"E07000062","F",42,2013,6.334
"E07000062","F",43,2013,4.379
"E07000062","F",44,2013,2.064
"E07000063","F",15,2013,1.276
"E07000063","F",16,2013,2.734
"E07000063","F",17,2013,6.179
"E07000063","F",18,2013,11.928
"E07000063","F",19,2013,19.99
"E07000063","F",20,2013,23.111
"E07000063","F",21,2013,24.271
"E07000063","F",22,2013,31.991
"E07000063","F",23,2013,39.127
"E07000063","F",24,2013,38.906
"E07000063","F",25,2013,43.885
"E07000063","F",26,2013,45.661
"E07000063","F",27,2013,47.044
"E07000063","F",28,2013,55.472
"E07000063","F",29,2013,53.031
"E07000063","F",30,2013,49.239
"E07000063","F",31,2013,49.862
"E07000063","F",32,2013,55.388
"E07000063","F",33,2013,56.282
"E07000063","F",34,2013,48.681
"E07000063","F",35,2013,46.419
"E07000063","F",36,2013,42.146
"E07000063","F",37,2013,41.34
"E07000063","F",38,2013,32.415
"E07000063","F",39,2013,31.819
"E07000063","F",40,2013,19.086
"E07000063","F",41,2013,11.972
"E07000063","F",42,2013,6.383
"E07000063","F",43,2013,6.53
"E07000063","F",44,2013,3.03
"E07000064","F",15,2013,1.013
"E07000064","F",16,2013,2.011
"E07000064","F",17,2013,5.143
"E07000064","F",18,2013,12.145
"E07000064","F",19,2013,19.969
"E07000064","F",20,2013,24.741
"E07000064","F",21,2013,22.504
"E07000064","F",22,2013,29.792
"E07000064","F",23,2013,27.254
"E07000064","F",24,2013,33.544
"E07000064","F",25,2013,35.157
"E07000064","F",26,2013,37.482
"E07000064","F",27,2013,40.002
"E07000064","F",28,2013,40.552
"E07000064","F",29,2013,43.303
"E07000064","F",30,2013,39.878
"E07000064","F",31,2013,43.826
"E07000064","F",32,2013,41.715
"E07000064","F",33,2013,45.078
"E07000064","F",34,2013,33.207
"E07000064","F",35,2013,32.023
"E07000064","F",36,2013,26.584
"E07000064","F",37,2013,23.329
"E07000064","F",38,2013,21.139
"E07000064","F",39,2013,14.79
"E07000064","F",40,2013,16.869
"E07000064","F",41,2013,9.377
"E07000064","F",42,2013,5.687
"E07000064","F",43,2013,3.401
"E07000064","F",44,2013,2.023
"E07000065","F",15,2013,1.413
"E07000065","F",16,2013,2.331
"E07000065","F",17,2013,8.347
"E07000065","F",18,2013,9.991
"E07000065","F",19,2013,20.281
"E07000065","F",20,2013,26.25
"E07000065","F",21,2013,33.459
"E07000065","F",22,2013,37.846
"E07000065","F",23,2013,43.434
"E07000065","F",24,2013,48.721
"E07000065","F",25,2013,50.324
"E07000065","F",26,2013,66.722
"E07000065","F",27,2013,67.013
"E07000065","F",28,2013,68.902
"E07000065","F",29,2013,75.662
"E07000065","F",30,2013,80.869
"E07000065","F",31,2013,89.512
"E07000065","F",32,2013,78.623
"E07000065","F",33,2013,89.467
"E07000065","F",34,2013,68.243
"E07000065","F",35,2013,71.214
"E07000065","F",36,2013,62.626
"E07000065","F",37,2013,54.245
"E07000065","F",38,2013,42.935
"E07000065","F",39,2013,38.112
"E07000065","F",40,2013,26.262
"E07000065","F",41,2013,17.088
"E07000065","F",42,2013,11.901
"E07000065","F",43,2013,8.572
"E07000065","F",44,2013,4.771
"E07000066","F",15,2013,2.176
"E07000066","F",16,2013,9.708
"E07000066","F",17,2013,18.355
"E07000066","F",18,2013,29.881
"E07000066","F",19,2013,49.975
"E07000066","F",20,2013,74.9
"E07000066","F",21,2013,68.861
"E07000066","F",22,2013,87.076
"E07000066","F",23,2013,93.012
"E07000066","F",24,2013,123.349
"E07000066","F",25,2013,127.983
"E07000066","F",26,2013,129.764
"E07000066","F",27,2013,145.485
"E07000066","F",28,2013,152.356
"E07000066","F",29,2013,161.149
"E07000066","F",30,2013,149.943
"E07000066","F",31,2013,152.943
"E07000066","F",32,2013,149.597
"E07000066","F",33,2013,124.174
"E07000066","F",34,2013,121.76
"E07000066","F",35,2013,85.975
"E07000066","F",36,2013,76.296
"E07000066","F",37,2013,61.889
"E07000066","F",38,2013,50.33
"E07000066","F",39,2013,37.603
"E07000066","F",40,2013,28.808
"E07000066","F",41,2013,21.623
"E07000066","F",42,2013,13.594
"E07000066","F",43,2013,9.394
"E07000066","F",44,2013,2.456
"E07000067","F",15,2013,1.433
"E07000067","F",16,2013,5.628
"E07000067","F",17,2013,10.397
"E07000067","F",18,2013,20.784
"E07000067","F",19,2013,32.354
"E07000067","F",20,2013,39.801
"E07000067","F",21,2013,45.068
"E07000067","F",22,2013,57.228
"E07000067","F",23,2013,64.887
"E07000067","F",24,2013,82.247
"E07000067","F",25,2013,78.103
"E07000067","F",26,2013,102.451
"E07000067","F",27,2013,104.733
"E07000067","F",28,2013,117.703
"E07000067","F",29,2013,112.122
"E07000067","F",30,2013,109.585
"E07000067","F",31,2013,122.496
"E07000067","F",32,2013,115.79
"E07000067","F",33,2013,99.623
"E07000067","F",34,2013,92.668
"E07000067","F",35,2013,76.868
"E07000067","F",36,2013,69.156
"E07000067","F",37,2013,56.656
"E07000067","F",38,2013,42.166
"E07000067","F",39,2013,36.144
"E07000067","F",40,2013,26.591
"E07000067","F",41,2013,18.343
"E07000067","F",42,2013,10.523
"E07000067","F",43,2013,6.046
"E07000067","F",44,2013,2.857
"E07000068","F",15,2013,1.217
"E07000068","F",16,2013,2.633
"E07000068","F",17,2013,1.585
"E07000068","F",18,2013,2.646
"E07000068","F",19,2013,7.557
"E07000068","F",20,2013,10.246
"E07000068","F",21,2013,10.76
"E07000068","F",22,2013,13.801
"E07000068","F",23,2013,17.19
"E07000068","F",24,2013,23.184
"E07000068","F",25,2013,26.84
"E07000068","F",26,2013,25.618
"E07000068","F",27,2013,31.729
"E07000068","F",28,2013,37.853
"E07000068","F",29,2013,51.683
"E07000068","F",30,2013,49.404
"E07000068","F",31,2013,62.949
"E07000068","F",32,2013,59.164
"E07000068","F",33,2013,56.436
"E07000068","F",34,2013,57.643
"E07000068","F",35,2013,50.695
"E07000068","F",36,2013,47.568
"E07000068","F",37,2013,36.149
"E07000068","F",38,2013,29.392
"E07000068","F",39,2013,22.227
"E07000068","F",40,2013,16.96
"E07000068","F",41,2013,12.519
"E07000068","F",42,2013,4.827
"E07000068","F",43,2013,3.343
"E07000068","F",44,2013,1.269
"E07000069","F",15,2013,1.334
"E07000069","F",16,2013,3.021
"E07000069","F",17,2013,7.016
"E07000069","F",18,2013,11.191
"E07000069","F",19,2013,18.408
"E07000069","F",20,2013,23.014
"E07000069","F",21,2013,28.496
"E07000069","F",22,2013,30.57
"E07000069","F",23,2013,31.267
"E07000069","F",24,2013,40.985
"E07000069","F",25,2013,41.808
"E07000069","F",26,2013,46.374
"E07000069","F",27,2013,46.113
"E07000069","F",28,2013,48.506
"E07000069","F",29,2013,51.95
"E07000069","F",30,2013,46.808
"E07000069","F",31,2013,51.648
"E07000069","F",32,2013,52.594
"E07000069","F",33,2013,45.943
"E07000069","F",34,2013,37.611
"E07000069","F",35,2013,32.508
"E07000069","F",36,2013,27.261
"E07000069","F",37,2013,24.092
"E07000069","F",38,2013,18.214
"E07000069","F",39,2013,12.92
"E07000069","F",40,2013,11.859
"E07000069","F",41,2013,7.227
"E07000069","F",42,2013,5.233
"E07000069","F",43,2013,4.521
"E07000069","F",44,2013,2.122
"E07000070","F",15,2013,1.07
"E07000070","F",16,2013,3.691
"E07000070","F",17,2013,9.154
"E07000070","F",18,2013,18.821
"E07000070","F",19,2013,28.891
"E07000070","F",20,2013,32.072
"E07000070","F",21,2013,33.761
"E07000070","F",22,2013,38.514
"E07000070","F",23,2013,53.721
"E07000070","F",24,2013,58.978
"E07000070","F",25,2013,72.158
"E07000070","F",26,2013,84.425
"E07000070","F",27,2013,99.755
"E07000070","F",28,2013,111.027
"E07000070","F",29,2013,121.003
"E07000070","F",30,2013,141.002
"E07000070","F",31,2013,162.592
"E07000070","F",32,2013,151.244
"E07000070","F",33,2013,134.921
"E07000070","F",34,2013,135.991
"E07000070","F",35,2013,107.437
"E07000070","F",36,2013,93.547
"E07000070","F",37,2013,80.749
"E07000070","F",38,2013,63.735
"E07000070","F",39,2013,44.674
"E07000070","F",40,2013,31.717
"E07000070","F",41,2013,21.399
"E07000070","F",42,2013,13.904
"E07000070","F",43,2013,7.627
"E07000070","F",44,2013,5.288
"E07000071","F",15,2013,2.396
"E07000071","F",16,2013,4.205
"E07000071","F",17,2013,14.978
"E07000071","F",18,2013,28.571
"E07000071","F",19,2013,39.922
"E07000071","F",20,2013,62.862
"E07000071","F",21,2013,76.998
"E07000071","F",22,2013,93.265
"E07000071","F",23,2013,100.938
"E07000071","F",24,2013,109.605
"E07000071","F",25,2013,114.4
"E07000071","F",26,2013,123.643
"E07000071","F",27,2013,127.739
"E07000071","F",28,2013,143.804
"E07000071","F",29,2013,139.22
"E07000071","F",30,2013,135.428
"E07000071","F",31,2013,146.118
"E07000071","F",32,2013,135.738
"E07000071","F",33,2013,127.458
"E07000071","F",34,2013,118.012
"E07000071","F",35,2013,95.589
"E07000071","F",36,2013,78.576
"E07000071","F",37,2013,58.162
"E07000071","F",38,2013,50.655
"E07000071","F",39,2013,39.543
"E07000071","F",40,2013,29.08
"E07000071","F",41,2013,16.305
"E07000071","F",42,2013,12.846
"E07000071","F",43,2013,6.4
"E07000071","F",44,2013,4.437
"E07000072","F",15,2013,1.583
"E07000072","F",16,2013,2.208
"E07000072","F",17,2013,4.493
"E07000072","F",18,2013,7.949
"E07000072","F",19,2013,16.102
"E07000072","F",20,2013,22.785
"E07000072","F",21,2013,31.757
"E07000072","F",22,2013,33.172
"E07000072","F",23,2013,41.856
"E07000072","F",24,2013,53.974
"E07000072","F",25,2013,59.75
"E07000072","F",26,2013,65.68
"E07000072","F",27,2013,74.327
"E07000072","F",28,2013,84.37
"E07000072","F",29,2013,96.657
"E07000072","F",30,2013,96.041
"E07000072","F",31,2013,115.466
"E07000072","F",32,2013,126.725
"E07000072","F",33,2013,120.11
"E07000072","F",34,2013,104.286
"E07000072","F",35,2013,85.463
"E07000072","F",36,2013,73.946
"E07000072","F",37,2013,63.823
"E07000072","F",38,2013,44.579
"E07000072","F",39,2013,45.556
"E07000072","F",40,2013,32.856
"E07000072","F",41,2013,18.469
"E07000072","F",42,2013,16.038
"E07000072","F",43,2013,6.533
"E07000072","F",44,2013,4.166
"E07000073","F",15,2013,1.271
"E07000073","F",16,2013,3.733
"E07000073","F",17,2013,8.119
"E07000073","F",18,2013,16.147
"E07000073","F",19,2013,25.392
"E07000073","F",20,2013,31.488
"E07000073","F",21,2013,40.861
"E07000073","F",22,2013,48.096
"E07000073","F",23,2013,55.962
"E07000073","F",24,2013,65.784
"E07000073","F",25,2013,66.744
"E07000073","F",26,2013,82.837
"E07000073","F",27,2013,84.912
"E07000073","F",28,2013,93.035
"E07000073","F",29,2013,91.978
"E07000073","F",30,2013,83.499
"E07000073","F",31,2013,78.77
"E07000073","F",32,2013,79.62
"E07000073","F",33,2013,62.411
"E07000073","F",34,2013,62.164
"E07000073","F",35,2013,45.824
"E07000073","F",36,2013,34.66
"E07000073","F",37,2013,32.134
"E07000073","F",38,2013,23.631
"E07000073","F",39,2013,16.867
"E07000073","F",40,2013,15.207
"E07000073","F",41,2013,9.446
"E07000073","F",42,2013,7.332
"E07000073","F",43,2013,3.93
"E07000073","F",44,2013,1.919
"E07000074","F",15,2013,0.964
"E07000074","F",16,2013,2.029
"E07000074","F",17,2013,4.332
"E07000074","F",18,2013,5.633
"E07000074","F",19,2013,10.613
"E07000074","F",20,2013,12.859
"E07000074","F",21,2013,12.651
"E07000074","F",22,2013,17.313
"E07000074","F",23,2013,20.98
"E07000074","F",24,2013,26.073
"E07000074","F",25,2013,31.185
"E07000074","F",26,2013,31.807
"E07000074","F",27,2013,31.829
"E07000074","F",28,2013,27.637
"E07000074","F",29,2013,27.402
"E07000074","F",30,2013,30.584
"E07000074","F",31,2013,34.769
"E07000074","F",32,2013,40.407
"E07000074","F",33,2013,37.95
"E07000074","F",34,2013,32.401
"E07000074","F",35,2013,25.987
"E07000074","F",36,2013,20.924
"E07000074","F",37,2013,20.082
"E07000074","F",38,2013,19.934
"E07000074","F",39,2013,15.035
"E07000074","F",40,2013,10.266
"E07000074","F",41,2013,5.231
"E07000074","F",42,2013,4.954
"E07000074","F",43,2013,2.614
"E07000074","F",44,2013,1.462
"E07000075","F",15,2013,0.899
"E07000075","F",16,2013,2.048
"E07000075","F",17,2013,3.11
"E07000075","F",18,2013,8.449
"E07000075","F",19,2013,9.043
"E07000075","F",20,2013,14.938
"E07000075","F",21,2013,19.018
"E07000075","F",22,2013,21.142
"E07000075","F",23,2013,26.422
"E07000075","F",24,2013,31.582
"E07000075","F",25,2013,32.556
"E07000075","F",26,2013,40.05
"E07000075","F",27,2013,39.874
"E07000075","F",28,2013,53.546
"E07000075","F",29,2013,54.161
"E07000075","F",30,2013,55.24
"E07000075","F",31,2013,59.741
"E07000075","F",32,2013,54.767
"E07000075","F",33,2013,59.243
"E07000075","F",34,2013,43.365
"E07000075","F",35,2013,37.742
"E07000075","F",36,2013,34.203
"E07000075","F",37,2013,30.766
"E07000075","F",38,2013,21.689
"E07000075","F",39,2013,18.336
"E07000075","F",40,2013,12.65
"E07000075","F",41,2013,7.272
"E07000075","F",42,2013,3.57
"E07000075","F",43,2013,4.401
"E07000075","F",44,2013,1.205
"E07000076","F",15,2013,2.063
"E07000076","F",16,2013,6.178
"E07000076","F",17,2013,19.019
"E07000076","F",18,2013,27.183
"E07000076","F",19,2013,47.296
"E07000076","F",20,2013,57.868
"E07000076","F",21,2013,63.081
"E07000076","F",22,2013,63.692
"E07000076","F",23,2013,72.471
"E07000076","F",24,2013,77.559
"E07000076","F",25,2013,78.605
"E07000076","F",26,2013,74.546
"E07000076","F",27,2013,73.295
"E07000076","F",28,2013,77.617
"E07000076","F",29,2013,69.03
"E07000076","F",30,2013,77.905
"E07000076","F",31,2013,70.035
"E07000076","F",32,2013,64.541
"E07000076","F",33,2013,54.199
"E07000076","F",34,2013,50.625
"E07000076","F",35,2013,42.142
"E07000076","F",36,2013,42.538
"E07000076","F",37,2013,29.59
"E07000076","F",38,2013,30.075
"E07000076","F",39,2013,22.329
"E07000076","F",40,2013,17.055
"E07000076","F",41,2013,11.378
"E07000076","F",42,2013,6.905
"E07000076","F",43,2013,4.894
"E07000076","F",44,2013,2.509
"E07000077","F",15,2013,1.221
"E07000077","F",16,2013,2.618
"E07000077","F",17,2013,2.468
"E07000077","F",18,2013,5.176
"E07000077","F",19,2013,9.858
"E07000077","F",20,2013,10.183
"E07000077","F",21,2013,10.439
"E07000077","F",22,2013,18.252
"E07000077","F",23,2013,20.925
"E07000077","F",24,2013,30.064
"E07000077","F",25,2013,32.842
"E07000077","F",26,2013,39.321
"E07000077","F",27,2013,39.114
"E07000077","F",28,2013,40.607
"E07000077","F",29,2013,45.49
"E07000077","F",30,2013,54.523
"E07000077","F",31,2013,69.607
"E07000077","F",32,2013,66.735
"E07000077","F",33,2013,56.837
"E07000077","F",34,2013,62.628
"E07000077","F",35,2013,51.611
"E07000077","F",36,2013,42.4
"E07000077","F",37,2013,37.881
"E07000077","F",38,2013,31.695
"E07000077","F",39,2013,23.653
"E07000077","F",40,2013,20.308
"E07000077","F",41,2013,12.726
"E07000077","F",42,2013,8.332
"E07000077","F",43,2013,4.941
"E07000077","F",44,2013,2.573
"E07000078","F",15,2013,1.434
"E07000078","F",16,2013,3.36
"E07000078","F",17,2013,8.579
"E07000078","F",18,2013,14.168
"E07000078","F",19,2013,22
"E07000078","F",20,2013,28.055
"E07000078","F",21,2013,37.787
"E07000078","F",22,2013,39.743
"E07000078","F",23,2013,48.83
"E07000078","F",24,2013,52.113
"E07000078","F",25,2013,60.51
"E07000078","F",26,2013,69.149
"E07000078","F",27,2013,67.797
"E07000078","F",28,2013,80.53
"E07000078","F",29,2013,82.464
"E07000078","F",30,2013,91.795
"E07000078","F",31,2013,94.8
"E07000078","F",32,2013,107.292
"E07000078","F",33,2013,99.604
"E07000078","F",34,2013,87.848
"E07000078","F",35,2013,65.327
"E07000078","F",36,2013,59.042
"E07000078","F",37,2013,50.249
"E07000078","F",38,2013,42.124
"E07000078","F",39,2013,29.677
"E07000078","F",40,2013,24.516
"E07000078","F",41,2013,18.198
"E07000078","F",42,2013,8.743
"E07000078","F",43,2013,8.027
"E07000078","F",44,2013,3.038
"E07000079","F",15,2013,1.133
"E07000079","F",16,2013,1.438
"E07000079","F",17,2013,3.806
"E07000079","F",18,2013,7.499
"E07000079","F",19,2013,8.911
"E07000079","F",20,2013,12.984
"E07000079","F",21,2013,12.151
"E07000079","F",22,2013,19.166
"E07000079","F",23,2013,17.697
"E07000079","F",24,2013,23.574
"E07000079","F",25,2013,26.293
"E07000079","F",26,2013,28.78
"E07000079","F",27,2013,31.167
"E07000079","F",28,2013,36.11
"E07000079","F",29,2013,38.089
"E07000079","F",30,2013,39.601
"E07000079","F",31,2013,50.545
"E07000079","F",32,2013,50.657
"E07000079","F",33,2013,47.198
"E07000079","F",34,2013,44.154
"E07000079","F",35,2013,40.111
"E07000079","F",36,2013,36.633
"E07000079","F",37,2013,33.471
"E07000079","F",38,2013,23.666
"E07000079","F",39,2013,19.531
"E07000079","F",40,2013,18.091
"E07000079","F",41,2013,13.698
"E07000079","F",42,2013,8.35
"E07000079","F",43,2013,4.564
"E07000079","F",44,2013,3.133
"E07000080","F",15,2013,1.177
"E07000080","F",16,2013,2.796
"E07000080","F",17,2013,7.309
"E07000080","F",18,2013,11.519
"E07000080","F",19,2013,20.176
"E07000080","F",20,2013,19.393
"E07000080","F",21,2013,25.231
"E07000080","F",22,2013,26.076
"E07000080","F",23,2013,33.212
"E07000080","F",24,2013,39.261
"E07000080","F",25,2013,44.407
"E07000080","F",26,2013,44.901
"E07000080","F",27,2013,43.862
"E07000080","F",28,2013,44.305
"E07000080","F",29,2013,47.086
"E07000080","F",30,2013,47.971
"E07000080","F",31,2013,51.331
"E07000080","F",32,2013,47.35
"E07000080","F",33,2013,39.622
"E07000080","F",34,2013,35.246
"E07000080","F",35,2013,32.564
"E07000080","F",36,2013,26.904
"E07000080","F",37,2013,24
"E07000080","F",38,2013,18.898
"E07000080","F",39,2013,15.349
"E07000080","F",40,2013,13.924
"E07000080","F",41,2013,9.988
"E07000080","F",42,2013,5.563
"E07000080","F",43,2013,3.638
"E07000080","F",44,2013,1.782
"E07000081","F",15,2013,1.455
"E07000081","F",16,2013,6.413
"E07000081","F",17,2013,14.115
"E07000081","F",18,2013,23.761
"E07000081","F",19,2013,34.595
"E07000081","F",20,2013,49.903
"E07000081","F",21,2013,59.029
"E07000081","F",22,2013,69.178
"E07000081","F",23,2013,90.23
"E07000081","F",24,2013,101.826
"E07000081","F",25,2013,110.53
"E07000081","F",26,2013,110.938
"E07000081","F",27,2013,118.195
"E07000081","F",28,2013,121.387
"E07000081","F",29,2013,118.526
"E07000081","F",30,2013,116.905
"E07000081","F",31,2013,115.041
"E07000081","F",32,2013,101.24
"E07000081","F",33,2013,91.691
"E07000081","F",34,2013,70.038
"E07000081","F",35,2013,71.464
"E07000081","F",36,2013,54.641
"E07000081","F",37,2013,39.018
"E07000081","F",38,2013,34.816
"E07000081","F",39,2013,26.096
"E07000081","F",40,2013,18.28
"E07000081","F",41,2013,13.447
"E07000081","F",42,2013,9.857
"E07000081","F",43,2013,2.598
"E07000081","F",44,2013,2.26
"E07000082","F",15,2013,1.255
"E07000082","F",16,2013,2.207
"E07000082","F",17,2013,6.091
"E07000082","F",18,2013,8.654
"E07000082","F",19,2013,17.57
"E07000082","F",20,2013,21.037
"E07000082","F",21,2013,24.818
"E07000082","F",22,2013,31.251
"E07000082","F",23,2013,38.022
"E07000082","F",24,2013,47.968
"E07000082","F",25,2013,55.847
"E07000082","F",26,2013,51.644
"E07000082","F",27,2013,54.306
"E07000082","F",28,2013,61.416
"E07000082","F",29,2013,57.689
"E07000082","F",30,2013,67.186
"E07000082","F",31,2013,77.03
"E07000082","F",32,2013,78.118
"E07000082","F",33,2013,71.285
"E07000082","F",34,2013,68.147
"E07000082","F",35,2013,59.592
"E07000082","F",36,2013,48.363
"E07000082","F",37,2013,42.455
"E07000082","F",38,2013,36.532
"E07000082","F",39,2013,31.17
"E07000082","F",40,2013,24.589
"E07000082","F",41,2013,17.23
"E07000082","F",42,2013,12.248
"E07000082","F",43,2013,7.723
"E07000082","F",44,2013,3.829
"E07000083","F",15,2013,0.951
"E07000083","F",16,2013,1.671
"E07000083","F",17,2013,5.427
"E07000083","F",18,2013,9.431
"E07000083","F",19,2013,18.405
"E07000083","F",20,2013,20.634
"E07000083","F",21,2013,20.34
"E07000083","F",22,2013,27.794
"E07000083","F",23,2013,29.754
"E07000083","F",24,2013,31.668
"E07000083","F",25,2013,47.595
"E07000083","F",26,2013,53.881
"E07000083","F",27,2013,45.962
"E07000083","F",28,2013,48.134
"E07000083","F",29,2013,54.736
"E07000083","F",30,2013,58.535
"E07000083","F",31,2013,60.669
"E07000083","F",32,2013,66.657
"E07000083","F",33,2013,65.27
"E07000083","F",34,2013,50.452
"E07000083","F",35,2013,40.19
"E07000083","F",36,2013,36.538
"E07000083","F",37,2013,27.271
"E07000083","F",38,2013,27.271
"E07000083","F",39,2013,19.428
"E07000083","F",40,2013,15.495
"E07000083","F",41,2013,8.696
"E07000083","F",42,2013,7.258
"E07000083","F",43,2013,3.478
"E07000083","F",44,2013,1.547
"E07000084","F",15,2013,2.318
"E07000084","F",16,2013,5.78
"E07000084","F",17,2013,14.298
"E07000084","F",18,2013,26.059
"E07000084","F",19,2013,41.229
"E07000084","F",20,2013,52.939
"E07000084","F",21,2013,48.198
"E07000084","F",22,2013,55.014
"E07000084","F",23,2013,58.149
"E07000084","F",24,2013,79.386
"E07000084","F",25,2013,96.611
"E07000084","F",26,2013,105.72
"E07000084","F",27,2013,119.869
"E07000084","F",28,2013,134.675
"E07000084","F",29,2013,142.652
"E07000084","F",30,2013,157.8
"E07000084","F",31,2013,155.613
"E07000084","F",32,2013,159.652
"E07000084","F",33,2013,132.563
"E07000084","F",34,2013,128.975
"E07000084","F",35,2013,108.961
"E07000084","F",36,2013,100.883
"E07000084","F",37,2013,81.803
"E07000084","F",38,2013,62.266
"E07000084","F",39,2013,47.173
"E07000084","F",40,2013,37.275
"E07000084","F",41,2013,22.001
"E07000084","F",42,2013,15.781
"E07000084","F",43,2013,8.433
"E07000084","F",44,2013,4.773
"E07000085","F",15,2013,1.561
"E07000085","F",16,2013,3.214
"E07000085","F",17,2013,7.073
"E07000085","F",18,2013,12.792
"E07000085","F",19,2013,20.01
"E07000085","F",20,2013,22.267
"E07000085","F",21,2013,22.908
"E07000085","F",22,2013,32.618
"E07000085","F",23,2013,40.546
"E07000085","F",24,2013,41.566
"E07000085","F",25,2013,43.245
"E07000085","F",26,2013,58.801
"E07000085","F",27,2013,54.162
"E07000085","F",28,2013,60.114
"E07000085","F",29,2013,66.334
"E07000085","F",30,2013,70.608
"E07000085","F",31,2013,77.247
"E07000085","F",32,2013,85.02
"E07000085","F",33,2013,79.425
"E07000085","F",34,2013,68.796
"E07000085","F",35,2013,61.1
"E07000085","F",36,2013,55.016
"E07000085","F",37,2013,47.521
"E07000085","F",38,2013,36.346
"E07000085","F",39,2013,25.899
"E07000085","F",40,2013,23.987
"E07000085","F",41,2013,16.725
"E07000085","F",42,2013,10.622
"E07000085","F",43,2013,9.103
"E07000085","F",44,2013,3.982
"E07000086","F",15,2013,0.836
"E07000086","F",16,2013,3.518
"E07000086","F",17,2013,10.281
"E07000086","F",18,2013,19.204
"E07000086","F",19,2013,23.113
"E07000086","F",20,2013,32.753
"E07000086","F",21,2013,36.591
"E07000086","F",22,2013,42.939
"E07000086","F",23,2013,46.22
"E07000086","F",24,2013,62.739
"E07000086","F",25,2013,70.352
"E07000086","F",26,2013,70.195
"E07000086","F",27,2013,80.535
"E07000086","F",28,2013,91.585
"E07000086","F",29,2013,98.969
"E07000086","F",30,2013,96.763
"E07000086","F",31,2013,102.554
"E07000086","F",32,2013,109.4
"E07000086","F",33,2013,112.434
"E07000086","F",34,2013,80.292
"E07000086","F",35,2013,70.492
"E07000086","F",36,2013,58.015
"E07000086","F",37,2013,45.403
"E07000086","F",38,2013,41.567
"E07000086","F",39,2013,28.161
"E07000086","F",40,2013,21.968
"E07000086","F",41,2013,14.202
"E07000086","F",42,2013,7.487
"E07000086","F",43,2013,5.903
"E07000086","F",44,2013,2.974
"E07000087","F",15,2013,1.355
"E07000087","F",16,2013,2.602
"E07000087","F",17,2013,5.513
"E07000087","F",18,2013,10.382
"E07000087","F",19,2013,16.695
"E07000087","F",20,2013,24.973
"E07000087","F",21,2013,27.452
